date,open,high,low,close,volume
2021-01-04,24.9342,25.1465,24.7060,24.8895,25650230
2021-01-05,24.8674,24.9697,24.3492,24.5944,23669994
2021-01-06,24.5750,24.9688,24.3997,24.7999,40545320
2021-01-07,24.7854,25.4906,24.5411,25.2535,39102248
2021-01-08,25.2565,25.4736,24.3806,24.5692,44265406
2021-01-11,24.5310,24.8089,24.3918,24.6171,14557331
2021-01-12,24.6329,24.7643,24.1025,24.2610,39716069
2021-01-13,24.2140,24.4989,24.0599,24.3156,39980215
2021-01-14,24.3205,24.5811,24.2052,24.3972,24544401
2021-01-15,24.3742,24.7369,24.2121,24.5774,15439096
2021-01-18,24.5882,24.9471,24.4593,24.7361,33296932
2021-01-19,24.7007,25.2965,24.5824,25.1817,10297546
2021-01-20,25.1956,25.7694,25.0458,25.5212,24058030
2021-01-21,25.5075,26.0866,25.3809,25.8819,38404319
2021-01-22,25.8875,26.0849,25.5588,25.7967,40694867
2021-01-25,25.7880,25.9197,25.4238,25.6512,48056936
2021-01-26,25.7072,26.1776,25.5380,26.0410,46085016
2021-01-27,26.0272,26.2031,25.7678,26.0598,27539848
2021-01-28,26.0563,26.2412,25.8435,25.9480,42829972
2021-01-29,26.0365,26.2399,25.7437,25.8649,33768866
2021-02-01,25.9367,26.2492,25.6997,26.0159,27396869
2021-02-02,26.0152,26.6952,25.8646,26.5620,27830548
2021-02-03,26.6049,26.7523,26.3860,26.5885,10820118
2021-02-04,26.6363,26.7641,26.1385,26.3563,45760001
2021-02-05,26.3425,26.6219,26.2344,26.4758,29972643
2021-02-08,26.4642,26.9438,26.3534,26.6920,41241922
2021-02-09,26.6510,27.3126,26.4662,27.1512,12232544
2021-02-10,27.1375,27.4516,26.9566,27.2530,47482747
2021-02-11,27.2311,27.8717,27.0278,27.6712,43740392
2021-02-12,27.6846,27.8987,27.3257,27.4642,38162845
2021-02-15,27.4721,27.7337,27.2295,27.4718,19607005
2021-02-16,27.4672,27.6701,27.2124,27.3506,32502563
2021-02-17,27.3597,27.4812,26.9640,27.1332,28622026
2021-02-18,27.1405,27.5298,26.9890,27.3645,40970793
2021-02-19,27.3543,27.5475,26.8428,27.0819,26249337
2021-02-22,27.0890,27.3460,26.5797,26.8030,26263013
2021-02-23,26.8357,26.9915,26.4262,26.6468,36051395
2021-02-24,26.7203,27.0912,26.6096,26.9351,46015977
2021-02-25,26.9704,27.5114,26.8039,27.3079,36645213
2021-02-26,27.2972,27.5635,26.9037,27.0882,25489821
2021-03-01,27.0719,27.1824,26.8163,26.9881,29333193
2021-03-02,27.0535,27.2117,26.6200,26.8661,34733081
2021-03-03,26.8653,27.0906,26.5774,26.8015,48292912
2021-03-04,26.7965,27.2010,26.6724,27.0808,48458202
2021-03-05,27.1676,27.3605,26.9203,27.1737,40137760
2021-03-08,27.1851,27.3852,26.8334,26.9829,32382263
2021-03-09,27.0066,27.2417,26.4234,26.6196,32774853
2021-03-10,26.5361,27.0290,26.3065,26.8982,28052718
2021-03-11,26.8651,27.0006,26.6402,26.8572,44399513
2021-03-12,26.8256,27.0927,26.6666,26.7867,24602718
2021-03-15,26.7683,26.9096,26.1533,26.3146,48827305
2021-03-16,26.2376,26.4144,26.0075,26.2622,48653789
2021-03-17,26.2379,26.3656,25.4347,25.6727,11262308
2021-03-18,25.6495,26.0451,25.4603,25.8960,21090705
2021-03-19,25.9262,26.0751,25.3877,25.4911,37059843
2021-03-22,25.4767,25.8799,25.3243,25.7035,10180289
2021-03-23,25.6670,25.8767,25.2176,25.4433,23983333
2021-03-24,25.4104,25.5509,25.2974,25.4459,24868257
2021-03-25,25.5002,25.6823,25.2005,25.4100,34590300
2021-03-26,25.3515,25.4578,24.8903,25.0803,21158586
2021-03-29,25.0575,25.2870,24.8629,24.9796,32349421
2021-03-30,25.0102,25.4397,24.7969,25.2765,29818633
2021-03-31,25.2211,25.7665,25.1048,25.5208,47883268
2021-04-01,25.5521,25.9568,25.4000,25.8249,22284726
2021-04-02,25.7716,25.9326,24.8625,24.9926,41955103
2021-04-05,24.9840,25.2427,24.7804,24.9983,42052840
2021-04-06,25.0141,25.2441,24.8778,25.0181,13820716
2021-04-07,24.9635,25.3285,24.7586,25.2083,27565671
2021-04-08,25.2403,25.4408,24.8594,25.0277,13750580
2021-04-09,25.0254,25.2693,24.8358,24.9931,46448706
2021-04-12,25.0187,25.3174,24.8154,25.1462,17569997
2021-04-13,25.1982,25.4477,24.7213,24.8975,41336285
2021-04-14,24.8719,25.1968,24.6253,24.9619,27462480
2021-04-15,24.9500,25.0515,24.7863,24.9475,21959325
2021-04-16,24.9557,25.2981,24.8062,25.1711,22168920
2021-04-19,25.2689,25.4811,24.6242,24.7631,27157043
2021-04-20,24.7871,24.9538,24.4395,24.5772,37279725
2021-04-21,24.5663,24.7954,24.0769,24.2687,21362852
2021-04-22,24.3059,24.8781,24.1283,24.6731,23224875
2021-04-23,24.6708,24.8086,24.2379,24.3927,10091267
2021-04-26,24.4115,24.6098,24.2060,24.3742,14550249
2021-04-27,24.3923,24.5983,24.1974,24.3062,37429562
2021-04-28,24.3438,24.5472,23.8521,24.0501,29598321
2021-04-29,24.0523,24.5697,23.8318,24.3336,44331894
2021-04-30,24.3564,24.5520,24.0038,24.1527,15064881
2021-05-03,24.1598,24.7030,24.0168,24.5162,28048522
2021-05-04,24.4957,24.8089,24.3444,24.6712,26112241
2021-05-05,24.6959,25.0173,24.5895,24.8191,35825480
2021-05-06,24.7601,25.1951,24.6208,24.9712,28589517
2021-05-07,24.9706,25.0859,24.7774,24.8959,45288137
2021-05-10,24.9320,25.4603,24.7002,25.2464,12288277
2021-05-11,25.2695,25.4239,25.1534,25.3100,39174917
2021-05-12,25.3285,25.5630,24.8014,24.9473,38075024
2021-05-13,24.9346,25.1018,24.7670,25.0001,10254040
2021-05-14,24.9911,25.1234,24.8065,25.0029,44152683
2021-05-17,24.9863,25.6897,24.8779,25.4569,41289491
2021-05-18,25.4588,25.6500,25.0924,25.2354,44714651
2021-05-19,25.2868,25.5067,25.0532,25.3446,48468676
2021-05-20,25.3307,25.8163,25.1794,25.6835,45060324
2021-05-21,25.6973,25.8038,25.5650,25.6965,46547644
2021-05-24,25.7198,25.8555,25.2804,25.4394,45945529
2021-05-25,25.4961,26.0476,25.3710,25.8908,11468962
2021-05-26,25.8600,26.1328,25.6719,26.0111,36532546
2021-05-27,26.0185,26.4683,25.8569,26.2161,21769026
2021-05-28,26.1396,26.3463,25.9800,26.1811,17250423
2021-05-31,26.2148,26.3969,25.8541,26.0552,16975290
2021-06-01,26.0415,26.3018,25.7658,25.9591,30307555
2021-06-02,25.9776,26.3727,25.7952,26.2256,25674685
2021-06-03,26.2487,26.3707,25.9201,26.0484,14996033
2021-06-04,26.0785,26.4817,25.8287,26.3217,45800422
2021-06-07,26.3762,26.5673,26.1270,26.2924,15697727
2021-06-08,26.3261,26.4924,25.7156,25.8239,23322308
2021-06-09,25.8442,26.2922,25.6665,26.0886,48511618
2021-06-10,26.1284,26.2816,25.5636,25.8133,24480423
2021-06-11,25.7756,26.0190,25.2011,25.3770,13570118
2021-06-14,25.3885,25.5745,25.2151,25.3267,15603288
2021-06-15,25.2412,25.4484,24.9949,25.2320,19277950
2021-06-16,25.2395,25.8908,25.1014,25.7646,25282701
2021-06-17,25.7408,25.8710,25.3566,25.5761,16345574
2021-06-18,25.6168,26.4905,25.4916,26.2697,43538587
2021-06-21,26.3301,26.9085,26.2175,26.6505,36115689
2021-06-22,26.6073,26.8435,26.4036,26.7028,28594312
2021-06-23,26.7245,26.9521,26.5823,26.7421,19905420
2021-06-24,26.7484,27.3615,26.5555,27.1565,42352477
2021-06-25,27.1691,27.6966,27.0572,27.4839,48456038
2021-06-28,27.5378,27.7644,27.2854,27.5416,10259962
2021-06-29,27.5092,27.6874,27.0172,27.1416,33644503
2021-06-30,27.1627,27.4263,26.9781,27.1761,12302083
2021-07-01,27.1356,27.6614,26.9927,27.4147,15596526
2021-07-02,27.4091,27.5567,26.8046,26.9685,31022878
2021-07-05,26.9451,27.2655,26.6924,27.1318,30014282
2021-07-06,27.1909,27.3852,26.6974,26.9398,24397936
2021-07-07,26.9552,27.2215,26.7977,27.1120,12186272
2021-07-08,27.1262,27.4093,26.9941,27.2124,29787394
2021-07-09,27.2271,27.5630,26.9669,27.3601,13629361
2021-07-12,27.3392,27.5515,27.0533,27.2992,32761345
2021-07-13,27.2581,27.4456,26.9962,27.2877,26450699
2021-07-14,27.2739,27.6573,27.1486,27.4495,48950970
2021-07-15,27.5021,27.8106,27.3881,27.5898,11307793
2021-07-16,27.6218,27.9469,27.3556,27.6864,17114816
2021-07-19,27.7472,27.8613,27.2675,27.4165,31041685
2021-07-20,27.5370,27.9007,27.4019,27.6856,40738012
2021-07-21,27.7107,27.8915,27.1328,27.3612,11828614
2021-07-22,27.2955,27.5473,26.4970,26.6961,28305731
2021-07-23,26.6855,26.8324,26.3507,26.5152,20706041
2021-07-26,26.5332,26.9782,26.3657,26.7799,32006529
2021-07-27,26.7888,27.2383,26.6573,27.0821,27396977
2021-07-28,27.0709,27.3232,26.8048,27.1389,28559856
2021-07-29,27.1079,27.5861,26.8752,27.3747,29135102
2021-07-30,27.3354,28.0139,27.1651,27.8004,41520883
2021-08-02,27.7330,27.8998,27.4809,27.6312,16999535
2021-08-03,27.6795,27.8782,27.2588,27.5011,40222069
2021-08-04,27.4764,27.6968,27.0246,27.2923,19593802
2021-08-05,27.2707,27.5060,26.7302,26.9339,28825739
2021-08-06,26.9872,27.2224,26.7774,26.9558,35544007
2021-08-09,26.9347,27.1894,26.5232,26.7594,30002991
2021-08-10,26.7937,27.3392,26.6499,27.1447,20935432
2021-08-11,27.2057,27.6950,26.9453,27.5499,16992439
2021-08-12,27.4969,27.9779,27.3505,27.7153,48781510
2021-08-13,27.7090,28.2068,27.4997,27.9923,27898446
2021-08-16,27.9833,28.1814,27.7675,28.0204,38442090
2021-08-17,28.0400,28.2906,27.6914,27.8418,42739770
2021-08-18,27.8204,28.3633,27.5987,28.1380,12023844
2021-08-19,28.1034,28.4549,27.9612,28.3153,26658655
2021-08-20,28.2735,28.5242,27.9825,28.1655,36352798
2021-08-23,28.1741,28.3830,27.9463,28.1900,37229876
2021-08-24,28.2399,28.3567,27.4363,27.6763,27965340
2021-08-25,27.7308,28.2178,27.4867,27.9542,11510990
2021-08-26,27.9830,28.6861,27.8561,28.4121,31188570
2021-08-27,28.4879,28.6494,27.7020,27.9082,34762084
2021-08-30,27.9365,28.1741,27.5979,27.7954,30919565
2021-08-31,27.8004,27.9506,27.5098,27.7304,30452868
2021-09-01,27.7363,27.9868,27.5251,27.6771,13728402
2021-09-02,27.6804,27.9789,27.4054,27.8548,41852364
2021-09-03,27.7551,27.9587,27.5076,27.6254,10809510
2021-09-06,27.6132,28.0690,27.4306,27.8024,17588031
2021-09-07,27.7592,27.9446,27.5920,27.7857,18181454
2021-09-08,27.8319,27.9450,27.5137,27.7341,27602325
2021-09-09,27.7309,28.5019,27.4579,28.3008,48436465
2021-09-10,28.3082,28.8144,28.1481,28.5442,15819248
2021-09-13,28.6649,28.8172,28.2899,28.4560,39017899
2021-09-14,28.5244,28.7892,28.3828,28.6487,41306135
2021-09-15,28.6653,28.9233,28.3910,28.6729,46913494
2021-09-16,28.6181,28.8729,28.1750,28.4292,26776614
2021-09-17,28.4748,28.7217,28.3479,28.4684,29067462
2021-09-20,28.4858,28.6156,28.2678,28.4413,49425923
2021-09-21,28.4474,28.6496,28.1375,28.3596,30884809
2021-09-22,28.4273,28.7537,28.2185,28.5936,13437027
2021-09-23,28.6194,28.8697,28.3368,28.5977,27839888
2021-09-24,28.6257,29.1327,28.4841,28.8994,22578580
2021-09-27,28.8554,29.4045,28.5891,29.1486,40647765
2021-09-28,29.0732,29.2501,28.6874,28.8692,20184647
2021-09-29,28.8928,29.1514,28.7279,28.9909,12581049
2021-09-30,28.9496,29.5428,28.7189,29.3954,31433815
2021-10-01,29.4301,29.5948,28.9929,29.2831,42000396
2021-10-04,29.2835,29.5540,28.8128,29.0645,14827055
2021-10-05,29.0628,29.2909,28.7779,29.0667,19249028
2021-10-06,29.1029,29.3100,28.7891,28.9091,35660255
2021-10-07,28.8657,29.1267,28.0366,28.2548,34535052
2021-10-08,28.2244,28.8132,28.1082,28.5355,38414734
2021-10-11,28.4924,28.7158,28.2540,28.3771,45800925
2021-10-12,28.3420,28.6703,28.1624,28.4805,15112591
2021-10-13,28.4687,28.8248,28.2053,28.6446,17123441
2021-10-14,28.6188,28.8005,28.2088,28.4216,43375870
2021-10-15,28.4337,28.7967,28.1695,28.5397,25917834
2021-10-18,28.5735,29.3191,28.3863,29.0683,25684128
2021-10-19,29.0270,29.2705,28.7653,29.0773,32811907
2021-10-20,29.0027,29.2482,28.5992,28.8878,34439511
2021-10-21,28.9172,29.2370,28.6611,29.1178,48521013
2021-10-22,29.1303,29.3376,28.2640,28.4630,40209803
2021-10-25,28.4494,28.5742,27.7443,27.8758,20808889
2021-10-26,27.8344,28.0615,27.5516,27.6937,18496724
2021-10-27,27.7067,28.3125,27.5236,28.0902,17314997
2021-10-28,28.0247,28.1563,27.8697,28.0328,44806706
2021-10-29,28.0467,28.2474,27.7205,27.8480,11429552
2021-11-01,27.8703,28.1215,27.6241,27.8986,24402495
2021-11-02,27.9196,28.1439,27.6524,28.0059,19066485
2021-11-03,27.9653,28.0884,27.7503,27.9142,39479738
2021-11-04,27.9872,28.3111,27.8668,28.1488,20683193
2021-11-05,28.1786,28.3111,27.5767,27.8104,16007576
2021-11-08,27.8636,27.9775,27.4503,27.7135,34032037
