date,open,high,low,close,volume
2018-01-02,91.5458,92.1346,91.0677,91.5162,27109882
2018-01-03,91.4777,92.0124,90.8360,91.5273,23269484
2018-01-04,91.4574,92.3674,91.0279,91.5364,15683199
2018-01-05,91.7996,92.5275,90.7179,91.5462,33888773
2018-01-08,91.4705,92.3917,90.7874,91.5549,31570635
2018-01-09,91.4019,91.9713,91.0015,91.5581,18365123
2018-01-10,91.5350,92.0973,90.6720,91.5620,24174384
2018-01-11,91.5898,92.3461,90.8901,91.5757,20093800
2018-01-12,91.3161,92.2393,90.6811,91.5831,14643066
2018-01-15,91.6217,92.4005,90.8877,91.5908,42407662
2018-01-16,91.4931,92.2436,90.9644,91.5934,10213824
2018-01-17,91.7137,92.1334,91.0583,91.5979,11754474
2018-01-18,91.5543,91.9952,91.0650,91.6057,20946476
2018-01-19,91.7166,92.2221,90.8395,91.6142,21151026
2018-01-22,91.5951,92.0272,90.7539,91.6204,46123437
2018-01-23,91.6286,92.0315,90.7787,91.6229,33203605
2018-01-24,91.6261,92.4511,91.1200,91.6383,42828772
2018-01-25,91.4815,92.3767,91.0351,91.6494,28609671
2018-01-26,91.7253,92.3945,90.8589,91.6585,26818579
2018-01-29,91.5641,92.2132,90.8833,91.6684,23579410
2018-01-30,91.7884,92.2796,90.8720,91.6697,45179682
2018-01-31,91.4219,92.3050,90.7276,91.6765,49570260
2018-02-01,91.9855,92.5723,91.2875,91.6818,30394760
2018-02-02,91.8073,92.6407,91.1667,91.6816,48536643
2018-02-05,91.9161,92.3924,91.1311,91.6953,25157098
2018-02-06,91.7061,92.1167,91.1478,91.7019,21563466
2018-02-07,91.4533,92.3861,90.9329,91.7049,45563024
2018-02-08,91.5985,92.5689,91.2231,91.7188,29177641
2018-02-09,91.6248,92.1274,91.0733,91.7272,20500337
2018-02-12,91.5612,92.2119,90.9018,91.7269,10597069
2018-02-13,91.9285,92.7575,91.3638,91.7336,22929768
2018-02-14,91.7829,92.5343,91.0348,91.7414,22127652
2018-02-15,91.6254,92.3328,90.7480,91.7539,10644449
2018-02-16,91.8817,92.7230,90.9089,91.7705,42624129
2018-02-19,91.5080,92.3610,90.7869,91.7661,34955510
2018-02-20,91.8800,92.4839,91.1184,91.7841,39727594
2018-02-21,91.6209,92.3993,91.0902,91.7943,15875429
2018-02-22,91.5729,92.6247,90.8560,91.8111,46795914
2018-02-23,91.9745,92.7487,91.1172,91.8179,10767050
2018-02-26,91.7461,92.6994,91.3075,91.8228,18825287
2018-02-27,91.7448,92.4870,91.2529,91.8306,43056143
2018-02-28,91.7387,92.2788,90.9037,91.8356,46165806
2018-03-01,91.9266,92.6971,91.0228,91.8474,22014368
2018-03-02,91.9158,92.3794,91.4880,91.8560,33426716
2018-03-05,91.8129,92.6329,91.0167,91.8671,20124997
2018-03-06,91.9730,92.5435,91.3058,91.8790,34212528
2018-03-07,91.7451,92.6456,91.0502,91.8850,28388886
2018-03-08,91.9198,92.3132,91.3867,91.8945,30500963
2018-03-09,91.6879,92.4462,90.7807,91.9023,47461750
2018-03-12,91.8091,92.7570,91.3722,91.9090,29222461
2018-03-13,91.8120,92.6196,91.4228,91.9213,42862175
